startX,startY,startZ,endX,endY,endZ,startRadius,endRadius,startDepth,endDepth
-13444.704,-50650.098,0,-13396.598,-50521.46,0,78.45471,82.759674,58.719147,62.177406
-13396.598,-50521.46,0,-13368.219,-50397.21,0,82.759674,87.14636,62.177406,64.966835
-13368.219,-50397.21,0,-13350.783,-50279.08,0,87.14636,91.59695,64.966835,67.17411
-13350.783,-50279.08,0,-13325.119,-50169.652,0,91.59695,96.045364,67.17411,69.074265
-13325.119,-50169.652,0,-13272.526,-50071.47,0,96.045364,100.41306,69.074265,70.90351
-13272.526,-50071.47,0,-13184.502,-49986.258,0,100.41306,104.65787,70.90351,72.71071
-12269.309,-67528.984,0,-12124.816,-67454.16,0,321.30722,318.93472,94.97983,92.496544
-12124.816,-67454.16,0,-11986.382,-67372.89,0,318.93472,316.486,92.496544,90.82098
-11986.382,-67372.89,0,-11861.926,-67276.78,0,316.486,314.12747,90.82098,90.38034
-11861.926,-67276.78,0,-11752.202,-67165,0,314.12747,311.98273,90.38034,91.251755
-11752.202,-67165,0,-11651.09,-67044.1,0,311.98273,310.0811,91.251755,93.1638
-11651.09,-67044.1,0,-11549.609,-66923.62,0,310.0811,308.3623,93.1638,95.642044
-11549.609,-66923.62,0,-11441.212,-66810.53,0,308.3623,306.75024,95.642044,98.216446
-11441.212,-66810.53,0,-11325.239,-66705.57,0,306.75024,305.2412,98.216446,100.60083
-11325.239,-66705.57,0,-11176.516,-66585.2,0,305.2412,303.58478,100.60083,102.999054
-11176.516,-66585.2,0,-11026.76,-66465.96,0,303.58478,302.30832,102.999054,104.75178
-11026.76,-66465.96,0,-10887.713,-66334.27,0,302.30832,301.68158,104.75178,106.15494
-10887.713,-66334.27,0,-10766.011,-66182.45,0,301.68158,301.87955,106.15494,107.33381
-10766.011,-66182.45,0,-10657.752,-66015.055,0,301.87955,302.8349,107.33381,107.99652
-10657.752,-66015.055,0,-10549.251,-65847.93,0,302.8349,304.2366,107.99652,107.55826
-10549.251,-65847.93,0,-10423.772,-65700.47,0,304.2366,305.68845,107.55826,105.60864
-10423.772,-65700.47,0,-10270.55,-65585.15,0,305.68845,306.93637,105.60864,102.25064
-10270.55,-65585.15,0,-10090.911,-65500.46,0,306.93637,307.9869,102.25064,98.03624
-10090.911,-65500.46,0,-9897.997,-65431.207,0,307.9869,309.07513,98.03624,93.63172
-9897.997,-65431.207,0,-9710.157,-65356.156,0,309.07513,310.53882,93.63172,89.41303
-9710.157,-65356.156,0,-9541.764,-65258.69,0,310.53882,312.63937,89.41303,85.29562
-9541.764,-65258.69,0,-9396.598,-65134.45,0,312.63937,315.3993,85.29562,81.071976
-9396.598,-65134.45,0,-9267.422,-64991.832,0,315.3993,318.57645,81.071976,76.8079
-9267.422,-64991.832,0,-9141.747,-64845.312,0,318.57645,321.81772,76.8079,72.676956
-9141.747,-64845.312,0,-9010.196,-64705.758,0,321.81772,324.86926,72.676956,68.79861
-9010.196,-64705.758,0,-8885.143,-64580.55,0,324.86926,327.53226,68.79861,65.58686
-8885.143,-64580.55,0,-8755.9795,-64459.406,0,327.53226,329.99164,65.58686,62.9513
-8755.9795,-64459.406,0,-8617.312,-64347.777,0,329.99164,332.14722,62.9513,61.143284
-8617.312,-64347.777,0,-8469.275,-64245.51,0,332.14722,333.98087,61.143284,60.420773
-4974.431,-68572.86,0,-4871.396,-68459.65,0,29.958698,33.896217,38.59272,37.23351
-8469.275,-64245.51,0,-8318.597,-64145.883,0,333.98087,335.55228,60.420773,60.973846
-8318.597,-64145.883,0,-8175.569,-64038.566,0,335.55228,336.95737,60.973846,62.92037
-8175.569,-64038.566,0,-8048.6157,-63915.125,0,336.95737,338.25778,62.92037,66.297874
-8048.6157,-63915.125,0,-7939.542,-63773.75,0,338.25778,339.42868,66.297874,70.97362
-7939.542,-63773.75,0,-7842.251,-63620.58,0,339.42868,340.36807,70.97362,76.61393
-7842.251,-63620.58,0,-7745.7256,-63466.688,0,340.36807,340.9572,76.61393,82.70368
-7745.7256,-63466.688,0,-7639.6406,-63322.457,0,340.9572,341.11652,82.70368,88.652855
-7639.6406,-63322.457,0,-7519.4604,-63192.453,0,341.11652,340.82938,88.652855,93.90772
-7519.4604,-63192.453,0,-7388.201,-63073.66,0,340.82938,340.14404,93.90772,98.01553
-7388.201,-63073.66,0,-7253.9785,-62957.938,0,340.14404,339.15335,98.01553,100.68167
-7253.9785,-62957.938,0,-7124.8984,-62837.17,0,339.15335,337.95502,100.68167,101.836586
-7124.8984,-62837.17,0,-7004.361,-62707.953,0,337.95502,336.6093,101.836586,101.60945
-7004.361,-62707.953,0,-6874.8936,-62555.12,0,336.6093,334.9016,101.60945,99.86063
-6874.8936,-62555.12,0,-6739.618,-62407.36,0,334.9016,332.92175,99.86063,96.549706
-6739.618,-62407.36,0,-6585.0435,-62276.523,0,332.92175,330.5536,96.549706,91.907455
-6585.0435,-62276.523,0,-6409.774,-62163.848,0,330.5536,327.81866,91.907455,86.68702
-6409.774,-62163.848,0,-6227.571,-62057.246,0,327.81866,324.9403,86.68702,81.81236
-6227.571,-62057.246,0,-6061.1074,-61936.812,0,324.9403,322.24274,81.81236,77.93812
-6061.1074,-61936.812,0,-5929.78,-61785.535,0,322.24274,319.9722,77.93812,75.49659
-5929.78,-61785.535,0,-5838.547,-61599.06,0,319.9722,318.2024,75.49659,74.39133
-5838.547,-61599.06,0,-5774.2744,-61388.914,0,318.2024,316.83267,74.39133,74.00001
-5774.2744,-61388.914,0,-5711.8345,-61177.2,0,316.83267,315.60403,74.00001,74.08585
-5711.8345,-61177.2,0,-5626.612,-60985.527,0,315.60403,314.19196,74.08585,75.02608
-5626.612,-60985.527,0,-5506.4126,-60824.613,0,314.19196,312.41702,75.02608,77.47065
-5506.4126,-60824.613,0,-5356.1665,-60690.137,0,312.41702,310.3823,77.47065,81.254036
-5356.1665,-60690.137,0,-5193.0254,-60567.043,0,310.3823,308.3516,81.254036,85.33806
