x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
106496,-131072,2177.3528,0.99170554,0.99059045,0.00419921,0.0052103368,0.11100069,-216.00002,4584.723,2177.3528,2177.3528,0,0,0
108544,-131072,2236.2898,0.9915747,0.8159801,0.043612085,0.14040783,0.11938117,-216.00002,4844.4814,2236.2898,2236.2898,0,0,0
110592,-131072,1995.68,0.9914399,0.6378219,0.015199324,0.34697875,0.1397594,-216.00002,4968.1665,1995.68,1995.68,0,0,0
112640,-131072,1853.5537,0.9913017,0.57788545,0,0.42211455,0.09092177,-216.00002,4948.9194,1853.5537,1853.5537,0,0,0
114688,-131072,1532.9712,0.991161,0.30837753,0,0.6916225,0.7121629,-216.00002,3747.068,1532.9712,1532.9712,0,0,0
116736,-131072,603.5719,0.9910184,0.030483793,0,0.9695162,0.46906736,-216.00002,1767.7552,603.5719,603.5719,0,0,0
118784,-131072,387.1869,0.99087477,6.594705E-08,0,0.99999994,0.18888804,-216.00002,670.37714,387.1869,387.1869,0,0,0
120832,-131072,428.63165,0.99073094,0,0,1,0.045798387,-216.00002,693.9377,428.63165,428.63165,0,0,0
122880,-131072,360.08722,0.9905878,0,0,1,0.058636885,-216.00002,630.2424,360.08722,360.08722,0,0,0
124928,-131072,509.847,0.99044603,0,0,1,0.050148234,-216.00002,781.59357,509.847,509.847,0,0,0
126976,-131072,579.6395,0.9903067,0,0,1,0.054892555,-216.00002,852.24255,579.6395,579.6395,0,0,0
129024,-131072,643.03076,0.9901705,0,0,1,0.44854403,-216.00002,851.70557,643.03076,643.03076,0,0,0
131072,-131072,504.53265,0.9900385,0,0,1,0.032631084,-216.00002,781.24976,504.53265,504.53265,0,0,0
-131072,-129024,232.8826,0.91505027,0.0036816057,0.62186545,0.37445295,0.46359468,-216.00002,1519.0901,232.8826,232.8826,0,0,0
-129024,-129024,718.0449,0.9144829,0.0074910047,0,0.992509,0.42442533,-216.00002,1618.5834,718.0449,718.0449,0,0,0
-126976,-129024,983.8331,0.9138922,0.04138311,0,0.9586169,0.20462489,-216.00002,2254.1033,983.8331,983.8331,0,0,0
-124928,-129024,1400.583,0.9132815,0.21249138,0,0.7875086,0.2966381,-216.00002,3357.6643,1400.583,1400.583,0,0,0
-122880,-129024,1680.8171,0.9126542,0.6344871,0,0.3655129,0.2634806,-216.00002,4972.6494,1680.8171,1680.8171,0,0,0
-120832,-129024,2180.076,0.9120139,0.91799974,0.0025757486,0.07942451,0.4239809,-216.00002,4291.6284,2180.076,2180.076,0,0,0
-118784,-129024,2031.9753,0.91136384,0.9168653,0.07924063,0.0038940832,0.24302307,-216.00002,3883.361,2031.9753,2031.9753,0,0,0
-116736,-129024,2449.1128,0.91070825,0.91571456,0.08428544,0,0.97045624,-216.00002,4398.9507,2449.1128,2449.1128,0,0,0
-114688,-129024,2358.8074,0.91005015,0.9145528,0.08544719,0,0.3723657,-216.00002,4580.332,2358.8074,2358.8074,0,0,0
-112640,-129024,2569.1309,0.9093937,0.91338736,0.08661264,0,0.19382147,-216.00002,4523.793,2569.1309,2569.1309,0,0,0
-110592,-129024,2565.9224,0.90874213,0.912224,0.08775791,1.809746E-05,0.2448364,-216.00002,4478.278,2565.9224,2565.9224,0,0,0
-108544,-129024,2507.559,0.90809953,0.9110703,0.081768274,0.0071614385,0.16807173,-216.00002,4517.738,2507.559,2507.559,0,0,0
-106496,-129024,2478.6033,0.90746945,0.90993303,0.05636039,0.03370658,0.1260273,-216.00002,4583.61,2478.6033,2478.6033,0,0,0
-104448,-129024,2445.494,0.9068561,0.90882015,0.04342657,0.04775328,0.0702496,-216.00002,4563.915,2445.494,2445.494,0,0,0
-102400,-129024,2385.0283,0.9062632,0.9077389,0.067340516,0.02492056,0.153153,-216.00002,4592.3696,2385.0283,2385.0283,0,0,0
-100352,-129024,2341.17,0.90569437,0.90669674,0.09198199,0.0013212711,0.22294942,-216.00002,4558.346,2341.17,2341.17,0,0,0
-98304,-129024,2351.0166,0.90515405,0.90570235,0.09429765,0,0.4780116,-216.00002,4497.682,2351.0166,2351.0166,0,0,0
-96256,-129024,2301.4995,0.90464586,0.904763,0.09523702,0,0.28089932,-216.00002,4429.2207,2301.4995,2301.4995,0,0,0
-94208,-129024,2234.903,0.9041739,0.9038873,0.09611273,0,0.2684076,-216.00002,4346.5894,2234.903,2234.903,0,0,0
-92160,-129024,2183.0737,0.9037422,0.9030834,0.096916616,0,0.34813407,-216.00002,4267.0767,2183.0737,2183.0737,0,0,0
-90112,-129024,2131.4138,0.9033546,0.9023591,0.09764087,0,0.27128235,-216.00002,4174.662,2131.4138,2131.4138,0,0,0
-88064,-129024,2022.2305,0.9030154,0.9017236,0.09827638,0,0.43787864,-216.00002,4017.953,2022.2305,2022.2305,0,0,0
-86016,-129024,1682.9846,0.90272826,0.9011843,0.09881568,0,0.39796737,-216.00002,4003.82,1682.9846,1682.9846,0,0,0
-83968,-129024,253.8349,0.90249735,0.09215498,0.9078365,8.523464E-06,0.5123506,-216.00002,1056.1826,253.8349,253.8349,0,0,0
-81920,-129024,1.7144966,0.90232635,0,1,0,0.023778109,-216.00002,127.87216,1.7144966,1.7144966,0,0,0
-79872,-129024,7.8656044,0.9022199,0,1,0,0.025574012,-216.00002,84.87667,7.8656044,7.8656044,0,0,0
-77824,-129024,9.456814,0.902181,0,1,0,0.026083555,-216.00002,70.25821,9.456814,9.456814,0,0,0
-75776,-129024,6.2338142,0.90247226,0,1,0,0.025790822,-216.00002,66.47969,6.2338142,6.2338142,0,0,0
-73728,-129024,4.0572853,0.9033831,0,1,0,0.0249203,-216.00002,63.869816,4.0572853,4.0572853,0,0,0
-71680,-129024,6.0042343,0.9048724,0,1,0,0.024037788,-216.00002,65.36034,6.0042343,6.0042343,0,0,0
-69632,-129024,9.113125,0.9068952,0,1,0,0.023046827,-216.00002,79.73685,9.113125,9.113125,0,0,0
-67584,-129024,19.982037,0.90940344,0,0.9826774,0.0173226,0.027445786,-216.00002,403.56064,19.982037,19.982037,0,0,0
-65536,-129024,196.43655,0.91234684,0,0.6272119,0.37278807,0.32003495,-216.00002,869.4705,196.43655,196.43655,0,0,0
-63488,-129024,375.30133,0.9156728,0,0.23375058,0.7662494,0.37783426,-216.00002,866.90857,375.30133,375.30133,0,0,0
-61440,-129024,436.76276,0.9193286,0,0.123937964,0.87606204,0.32819095,-216.00002,823.6377,436.76276,436.76276,0,0,0
-59392,-129024,442.4003,0.92326003,0,0,1,0.3556243,-216.00002,705.41925,442.4003,442.4003,0,0,0
-57344,-129024,523.04694,0.92741364,0,0,1,0.07385307,-216.00002,728.0956,523.04694,523.04694,0,0,0
-55296,-129024,537.0305,0.9317362,0,0,1,0.47647074,-216.00002,827.64966,537.0305,537.0305,0,0,0
-53248,-129024,598.0302,0.9361755,0,0,1,0.12287493,-216.00002,908.895,598.0302,598.0302,0,0,0
-51200,-129024,709.5228,0.94068104,0,0,1,0.1525121,-216.00002,914.5865,709.5228,709.5228,0,0,0
-49152,-129024,741.4834,0.94520456,0,0,1,0.1234344,-216.00002,944.92834,741.4834,741.4834,0,0,0
-47104,-129024,701.9163,0.9497,0,0,1,0.017698273,-216.00002,1009.6056,701.9163,701.9163,0,0,0
-45056,-129024,636.34357,0.95412415,0,0,1,0.040813725,-216.00002,939.60376,636.34357,636.34357,0,0,0
-43008,-129024,765.2553,0.95843774,0,0,1,0.050376788,-216.00002,960.6684,765.2553,765.2553,0,0,0
-40960,-129024,759.50165,0.9626047,0,0,1,0.37662968,-216.00002,970.5724,759.50165,759.50165,0,0,0
-38912,-129024,593.51605,0.9665933,0,0,1,0.022015287,-216.00002,888.1073,593.51605,593.51605,0,0,0
-36864,-129024,748.16296,0.9703761,0,0,1,0.049226463,-216.00002,938.5451,748.16296,748.16296,0,0,0
-34816,-129024,597.66144,0.97393006,3.6649904E-08,0.00023150443,0.99976844,0.07833431,-216.00002,870.5808,597.66144,597.66144,0,0,0
-32768,-129024,404.2959,0.9772372,0.0036517812,0.23247811,0.7638701,0.30958343,-216.00002,1042.0193,404.2959,404.2959,0,0,0
-30720,-129024,644.0257,0.98028445,0.17556001,0.2961774,0.5282626,0.399416,-216.00002,1767.99,644.0257,644.0257,0,0,0
-28672,-129024,911.042,0.983063,0.87750006,0.09268339,0.029816553,0.065513335,-216.00002,3537.676,911.042,911.042,0,0,0
-26624,-129024,983.3302,0.98556936,0.9975492,0.0024464394,4.384434E-06,0.017281685,-216.00002,2830.1523,983.3302,983.3302,0,0,0
-24576,-129024,1128.0527,0.98780435,0.99824417,0.0017558336,0,0.44057485,-216.00002,2643.338,1128.0527,1329.7263,0,0,0
-22528,-129024,465.40677,0.9897734,0.9987621,0.0012379289,0,0.5541231,-216.00002,2818.6636,465.40677,1419.7538,0,0,0
-20480,-129024,14.426812,0.9914856,0.9991399,0.000860095,0,0.13058263,-216.00002,3245.8015,14.426812,1191.9108,0,0,0
-18432,-129024,560.27673,0.9929539,0.99940985,0.0005901456,0,0.5608327,-216.00002,3496.2485,560.27673,1305.4464,0,0,0
-16384,-129024,1480.4816,0.99419385,0.99959856,0.00040143728,0,0.37914968,-216.00002,3859.295,1480.4816,1556.8335,0,0,0
-14336,-129024,1855.3081,0.9952236,0.99972796,0.0002720356,0,0.19806182,-216.00002,4231.968,1855.3081,1855.3081,0,0,0
-12288,-129024,1965.0503,0.9960623,0.9998149,0.00018507242,0,0.04598817,-216.00002,4539.891,1965.0503,1965.0503,0,0,0
-10240,-129024,2107.9734,0.9967299,0.99987227,0.00012773275,0,0.10709384,-216.00002,4912.0522,2107.9734,2107.9734,0,0,0
-8192,-129024,1728.1116,0.9972458,0.37990952,0.6200905,0,0.8031247,-216.00002,4343.9688,1728.1116,1728.1116,0,0,0
-6144,-129024,201.58746,0.9976277,0.008327681,0.99167234,0,0.26938608,-216.00002,1002.6764,201.58746,201.58746,0,0,0
-4096,-129024,133.16743,0.9978905,0,1,0,0.010154673,-216.00002,204.31491,133.16743,133.16743,0,0,0
-2048,-129024,153.50807,0.99804497,0,0.979058,0.020941973,0.024352724,-216.00002,585.29987,153.50807,153.50807,0,0,0
0,-129024,194.70367,0.9980964,0,0.91893005,0.08106995,0.011195257,-216.00002,832.47345,194.70367,194.70367,0,0,0
2048,-129024,139.30826,0.9980786,0,0.9934915,0.006508529,0.017525164,-216.00002,425.05237,139.30826,139.30826,0,0,0
4096,-129024,125.24975,0.9980261,0,1,0,0.011236198,-216.00002,135.71782,125.24975,125.24975,0,0,0
6144,-129024,122.363914,0.9979392,0,1,0,0.011078063,-216.00002,131.81596,122.363914,122.363914,0,0,0
8192,-129024,119.938614,0.9978183,0,1,0,0.012735244,-216.00002,129.52602,119.938614,119.938614,0,0,0
10240,-129024,118.006226,0.9976625,0,1,0,0.013944633,-216.00002,127.77007,118.006226,118.006226,0,0,0
12288,-129024,120.82887,0.9974709,0,1,0,0.012232909,-216.00002,130.82227,120.82887,120.82887,0,0,0
14336,-129024,126.62459,0.99724233,0,1,0,0.008107519,-216.00002,136.90034,126.62459,126.62459,0,0,0
16384,-129024,131.06052,0.9969756,0,0.99522275,0.0047772527,0.027875613,-216.00002,408.96686,131.06052,131.06052,0,0,0
