x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
6656,-8192,1358.6401,1,0.1464042,0,0.8535958,0.7530073,-225.58723,5469.428,1358.6401,1358.6401,0,0,0
6912,-8192,1348.6571,1,0.14920662,0,0.85079336,0.78127164,-225.58723,5469.428,1348.6571,1348.6571,0,0,0
7168,-8192,1362.8054,1,0.15208735,0,0.84791267,0.5523937,-225.58723,5469.428,1362.8054,1362.8054,0,0,0
7424,-8192,1346.0416,1,0.15504347,0,0.8449565,0.28511146,-225.58723,5469.428,1346.0416,1346.0416,0,0,0
7680,-8192,1329.3474,1,0.1580722,0,0.84192777,0.1818185,-225.58723,5469.428,1329.3474,1329.3474,0,0,0
7936,-8192,1322.2112,1,0.16116951,0,0.8388305,0.2627886,-225.58723,5469.428,1322.2112,1322.2112,0,0,0
8192,-8192,1313.6942,1,0.16433164,0,0.8356683,0.14553073,-225.58723,5469.428,1313.6942,1313.6942,0,0,0
-8192,-7936,290.39426,1,0.018468821,0.9815312,0,0.08724712,-225.58723,5469.428,290.39426,290.39426,0,0,0
-7936,-7936,303.6822,1,0.019888384,0.9801116,0,0.06966458,-225.58723,5469.428,303.6822,303.6822,0,0,0
-7680,-7936,317.2877,1,0.021376526,0.97862345,0,0.05696228,-225.58723,5469.428,317.2877,317.2877,0,0,0
-7424,-7936,331.15384,1,0.022931468,0.97706854,0,0.055343788,-225.58723,5469.428,331.15384,331.15384,0,0,0
-7168,-7936,345.21948,1,0.024550745,0.97544926,0,0.06761097,-225.58723,5469.428,345.21948,345.21948,0,0,0
-6912,-7936,359.42368,1,0.02623169,0.9737683,0,0.08942212,-225.58723,5469.428,359.42368,359.42368,0,0,0
-6656,-7936,373.69525,1,0.02797021,0.9720298,0,0.11642206,-225.58723,5469.428,373.69525,373.69525,0,0,0
-6400,-7936,387.96414,1,0.029762091,0.9702379,0,0.14634831,-225.58723,5469.428,387.96414,387.96414,0,0,0
-6144,-7936,402.15564,1,0.031602252,0.96839774,0,0.17806587,-225.58723,5469.428,402.15564,402.15564,0,0,0
-5888,-7936,416.18967,1,0.033484608,0.9665154,0,0.21094586,-225.58723,5469.428,416.18967,416.18967,0,0,0
-5632,-7936,429.98694,1,0.035402827,0.96459717,0,0.24461032,-225.58723,5469.428,429.98694,429.98694,0,0,0
-5376,-7936,443.49225,1,0.037349377,0.96258247,6.812811E-05,0.27828225,-225.58723,5469.428,443.49225,443.49225,0,0,0
-5120,-7936,456.92285,1,0.039316446,0.9598259,0.00085771084,0.31018156,-225.58723,5469.428,456.92285,456.92285,0,0,0
-4864,-7936,470.91522,1,0.04129494,0.9549083,0.0037967563,0.3388959,-225.58723,5469.428,470.91522,470.91522,0,0,0
-4608,-7936,486.22934,1,0.04327632,0.9460105,0.01071322,0.36387497,-225.58723,5469.428,486.22934,486.22934,0,0,0
-4352,-7936,503.52612,1,0.04524994,0.93131644,0.023433626,0.38525376,-225.58723,5469.428,503.52612,503.52612,0,0,0
-4096,-7936,528.1117,1,0.047205664,0.9093518,0.043442488,0.393879,-225.58723,5469.428,528.1117,528.1117,0,0,0
-3840,-7936,553.728,1,0.04913263,0.87923384,0.07163352,0.406529,-225.58723,5469.428,553.728,553.728,0,0,0
-3584,-7936,570.9553,1,0.05101915,0.84080654,0.108174324,0.42924228,-225.58723,5469.428,570.9553,570.9553,0,0,0
-3328,-7936,598.41815,1,0.05285367,0.79466337,0.15248299,0.4455395,-225.58723,5469.428,598.41815,598.41815,0,0,0
-3072,-7936,627.6451,1,0.054624233,0.7420712,0.20330453,0.45676407,-225.58723,5469.428,627.6451,627.6451,0,0,0
-2816,-7936,657.9623,1,0.056318715,0.68481517,0.25886613,0.46714464,-225.58723,5469.428,657.9623,657.9623,0,0,0
-2560,-7936,688.702,1,0.057924427,0.6250026,0.31707293,0.47695175,-225.58723,5469.428,688.702,688.702,0,0,0
-2304,-7936,744.22626,1,0.05942955,0.5648499,0.37572056,0.62291735,-225.58723,5469.428,744.22626,744.22626,0,0,0
-2048,-7936,801.5506,1,0.060821522,0.5064865,0.432692,0.4627924,-225.58723,5469.428,801.5506,801.5506,0,0,0
-1792,-7936,841.3372,1,0.062088437,0.45179743,0.48611414,0.46517,-225.58723,5469.428,841.3372,841.3372,0,0,0
-1536,-7936,844.2196,1,0.063219234,0.40231997,0.5344608,0.51275843,-225.58723,5469.428,844.2196,844.2196,0,0,0
-1280,-7936,853.6811,1,0.06420176,0.35920352,0.5765947,0.49649173,-225.58723,5469.428,853.6811,853.6811,0,0,0
-1024,-7936,889.83167,1,0.06502599,0.3232231,0.6117509,0.56318784,-225.58723,5469.428,889.83167,889.83167,0,0,0
-768,-7936,958.64417,1,0.06568136,0.29484794,0.6394707,0.47672194,-225.58723,5469.428,958.64417,958.64417,0,0,0
-512,-7936,961.32825,1,0.06615935,0.27433938,0.65950125,0.5447319,-225.58723,5469.428,961.32825,961.32825,0,0,0
-256,-7936,942.1315,1,0.06645135,0.26187235,0.6716763,0.47923666,-225.58723,5469.428,942.1315,942.1315,0,0,0
0,-7936,946.7561,1,0.0665501,0.25765228,0.67579764,0.47752622,-225.58723,5469.428,946.7561,946.7561,0,0,0
256,-7936,947.8191,1,0.066606,0.25560692,0.67778707,0.47954047,-225.58723,5469.428,947.8191,947.8191,0,0,0
512,-7936,951.03845,1,0.06677203,0.2496284,0.6835996,0.48536912,-225.58723,5469.428,951.03845,951.03845,0,0,0
768,-7936,957.2152,1,0.06704545,0.23998444,0.6929701,0.51924974,-225.58723,5469.428,957.2152,957.2152,0,0,0
1024,-7936,965.1958,1,0.06742413,0.22698772,0.70558816,0.5577098,-225.58723,5469.428,965.1958,965.1958,0,0,0
1280,-7936,975.3307,1,0.06790631,0.21099825,0.72109544,0.5986118,-225.58723,5469.428,975.3307,975.3307,0,0,0
1536,-7936,985.6925,1,0.068490185,0.19243255,0.7390772,0.540934,-225.58723,5469.428,985.6925,985.6925,0,0,0
1792,-7936,999.7683,1,0.0691747,0.17176959,0.75905573,0.5615423,-225.58723,5469.428,999.7683,999.7683,0,0,0
2048,-7936,1015.9865,1,0.06995881,0.14955565,0.7804855,0.5841594,-225.58723,5469.428,1015.9865,1015.9865,0,0,0
2304,-7936,1115.3947,1,0.07084112,0.12640779,0.80275106,0.7755286,-225.58723,5469.428,1115.3947,1115.3947,0,0,0
2560,-7936,1146.0354,1,0.07182096,0.10301371,0.82516533,0.6103862,-225.58723,5469.428,1146.0354,1146.0354,0,0,0
2816,-7936,1170.2278,1,0.072897695,0.080126375,0.8469759,0.6375744,-225.58723,5469.428,1170.2278,1170.2278,0,0,0
3072,-7936,1145.61,1,0.074070916,0.05855376,0.8673753,0.79211974,-225.58723,5469.428,1145.61,1145.61,0,0,0
3328,-7936,1123.7148,1,0.07533999,0.039142426,0.8855176,0.7519733,-225.58723,5469.428,1123.7148,1123.7148,0,0,0
3584,-7936,1235.0021,1,0.07670509,0.022756448,0.90053844,0.7093196,-225.58723,5469.428,1235.0021,1235.0021,0,0,0
3840,-7936,1253.3163,1,0.07816497,0.010247968,0.91158706,0.7316603,-225.58723,5469.428,1253.3163,1253.3163,0,0,0
4096,-7936,1267.5771,1,0.0797204,0.0024265295,0.9178531,0.74513733,-225.58723,5469.428,1267.5771,1267.5771,0,0,0
4352,-7936,1176.5256,1,0.08137015,0,0.9186298,0.76840603,-225.58723,5469.428,1176.5256,1176.5256,0,0,0
4608,-7936,1185.3932,1,0.08311414,0,0.91688585,0.7748926,-225.58723,5469.428,1185.3932,1185.3932,0,0,0
4864,-7936,1193.9314,1,0.08495213,0,0.9150479,0.7782359,-225.58723,5469.428,1193.9314,1193.9314,0,0,0
5120,-7936,1219.4407,1,0.08688394,0,0.91311604,0.64237046,-225.58723,5469.428,1219.4407,1219.4407,0,0,0
5376,-7936,1268.987,1,0.088908575,0,0.91109145,0.51792926,-225.58723,5469.428,1268.987,1268.987,0,0,0
5632,-7936,1309.6111,1,0.091025524,0,0.90897447,0.75091505,-225.58723,5469.428,1309.6111,1309.6111,0,0,0
5888,-7936,1304.0564,1,0.093233764,0,0.90676624,0.7437122,-225.58723,5469.428,1304.0564,1304.0564,0,0,0
6144,-7936,1279.4854,1,0.09553295,0,0.90446705,0.8591214,-225.58723,5469.428,1279.4854,1279.4854,0,0,0
6400,-7936,1182.2676,1,0.097921245,0,0.90207875,0.741172,-225.58723,5469.428,1182.2676,1182.2676,0,0,0
6656,-7936,1169.0226,1,0.1003977,0,0.8996023,0.7284282,-225.58723,5469.428,1169.0226,1169.0226,0,0,0
6912,-7936,1156.4425,1,0.10296121,0,0.8970388,0.71835345,-225.58723,5469.428,1156.4425,1156.4425,0,0,0
7168,-7936,1218.2175,1,0.10560928,0,0.8943907,0.61505914,-225.58723,5469.428,1218.2175,1218.2175,0,0,0
7424,-7936,1235.3844,1,0.10834055,0,0.89165944,0.6607578,-225.58723,5469.428,1235.3844,1235.3844,0,0,0
7680,-7936,1231.5707,1,0.11115254,0,0.8888475,0.64074916,-225.58723,5469.428,1231.5707,1231.5707,0,0,0
7936,-7936,1233.9099,1,0.11404258,0,0.8859574,0.6200963,-225.58723,5469.428,1233.9099,1233.9099,0,0,0
8192,-7936,1245.3345,1,0.11700834,0,0.8829917,0.59963554,-225.58723,5469.428,1245.3345,1245.3345,0,0,0
-8192,-7680,308.78473,1,0.020496981,0.97950304,0,0.07743941,-225.58723,5469.428,308.78473,308.78473,0,0,0
-7936,-7680,315.44696,1,0.021187317,0.9788127,0,0.053028993,-225.58723,5469.428,315.44696,315.44696,0,0,0
-7680,-7680,322.12915,1,0.021889066,0.9781109,0,0.0321414,-225.58723,5469.428,322.12915,322.12915,0,0,0
-7424,-7680,328.80142,1,0.022601059,0.97739893,0,0.027534412,-225.58723,5469.428,328.80142,328.80142,0,0,0
-7168,-7680,335.43005,1,0.023321757,0.97667825,0,0.04549021,-225.58723,5469.428,335.43005,335.43005,0,0,0
-6912,-7680,341.9818,1,0.024049755,0.97595024,0,0.070946254,-225.58723,5469.428,341.9818,341.9818,0,0,0
-6656,-7680,348.4205,1,0.024783384,0.9752166,0,0.098472156,-225.58723,5469.428,348.4205,348.4205,0,0,0
-6400,-7680,354.70795,1,0.025520816,0.9744792,0,0.12676302,-225.58723,5469.428,354.70795,354.70795,0,0,0
-6144,-7680,360.80453,1,0.026260115,0.97373986,0,0.15546797,-225.58723,5469.428,360.80453,360.80453,0,0,0
-5888,-7680,366.6734,1,0.026999569,0.97299784,2.5629997E-06,0.18426982,-225.58723,5469.428,366.6734,366.6734,0,0,0
-5632,-7680,372.35373,1,0.027736664,0.97206545,0.00019788742,0.21189721,-225.58723,5469.428,372.35373,372.35373,0,0,0
-5376,-7680,378.18774,1,0.028469598,0.97007906,0.0014513135,0.2366307,-225.58723,5469.428,378.18774,378.18774,0,0,0
-5120,-7680,384.80466,1,0.029195752,0.96555585,0.0052484274,0.25730306,-225.58723,5469.428,384.80466,384.80466,0,0,0
-4864,-7680,393.10535,1,0.029912675,0.95670795,0.013379395,0.27374652,-225.58723,5469.428,393.10535,393.10535,0,0,0
-4608,-7680,403.85056,1,0.03061814,0.9417704,0.027611494,0.28635705,-225.58723,5469.428,403.85056,403.85056,0,0,0
-4352,-7680,417.5961,1,0.031309374,0.9192965,0.04939413,0.29590395,-225.58723,5469.428,417.5961,417.5961,0,0,0
-4096,-7680,443.4452,1,0.031983808,0.8883833,0.07963288,0.28872573,-225.58723,5469.428,443.4452,443.4452,0,0,0
-3840,-7680,488.6985,1,0.03263862,0.8488107,0.11855072,0.36950526,-225.58723,5469.428,488.6985,468.08157,0,0,0
-3584,-7680,438.93707,1,0.033271004,0.80107915,0.16564983,0.46434623,-225.58723,5469.428,438.93707,480.4369,479.75,-0.98735166,-0.15854537
-3328,-7680,437.20316,1,0.033878308,0.7463629,0.21975875,0.17802668,-225.58723,5469.428,437.20316,504.0823,484.5074,-0.9873515,-0.15854703
-3072,-7680,481.7157,1,0.034457624,0.686378,0.27916437,0.76044494,-225.58723,5469.428,481.7157,531.6319,510.80057,-0.98735166,-0.15854537
-2816,-7680,543.5654,1,0.035006016,0.6232055,0.34178847,0.79223794,-225.58723,5469.428,543.5654,560.18164,0,0,0
-2560,-7680,572.1416,1,0.03552056,0.5590881,0.40539134,0.60201997,-225.58723,5469.428,572.1416,589.042,0,0,0
-2304,-7680,644.2687,1,0.035998583,0.4962279,0.46777353,0.6419366,-225.58723,5469.428,644.2687,644.2687,0,0,0
-2048,-7680,709.20386,1,0.036436934,0.4366178,0.5269453,0.31891513,-225.58723,5469.428,709.20386,709.20386,0,0,0
-1792,-7680,747.88086,1,0.03683331,0.38190955,0.58125716,0.3242485,-225.58723,5469.428,747.88086,747.88086,0,0,0
-1536,-7680,734.49023,1,0.037184607,0.3333481,0.6294673,0.4698723,-225.58723,5469.428,734.49023,734.49023,0,0,0
-1280,-7680,747.6925,1,0.03748815,0.29175895,0.6707529,0.36301452,-225.58723,5469.428,747.6925,747.6925,0,0,0
-1024,-7680,791.22144,1,0.03774187,0.25759193,0.70466614,0.41045812,-225.58723,5469.428,791.22144,791.22144,0,0,0
-768,-7680,877.20496,1,0.037942722,0.23101108,0.7310462,0.26774803,-225.58723,5469.428,877.20496,877.20496,0,0,0
-512,-7680,882.6747,1,0.03808889,0.2120112,0.74989986,0.3209446,-225.58723,5469.428,882.6747,882.6747,0,0,0
-256,-7680,833.7831,1,0.038177896,0.20055294,0.76126915,0.3677458,-225.58723,5469.428,833.7831,833.7831,0,0,0
0,-7680,838.3116,1,0.03820798,0.19669016,0.76510185,0.36736354,-225.58723,5469.428,838.3116,838.3116,0,0,0
256,-7680,838.8495,1,0.038250826,0.19510812,0.7666411,0.36927646,-225.58723,5469.428,838.8495,838.8495,0,0,0
512,-7680,840.5506,1,0.03837815,0.19048913,0.77113277,0.37483546,-225.58723,5469.428,840.5506,840.5506,0,0,0
768,-7680,843.5156,1,0.03858789,0.18305625,0.7783559,0.38385218,-225.58723,5469.428,843.5156,843.5156,0,0,0
1024,-7680,847.82263,1,0.03887875,0.17307384,0.78804743,0.3961078,-225.58723,5469.428,847.82263,847.82263,0,0,0
1280,-7680,854.0257,1,0.039250005,0.1608442,0.7999058,0.39828002,-225.58723,5469.428,854.0257,854.0257,0,0,0
1536,-7680,856.31415,1,0.039700285,0.14671287,0.81358683,0.33645537,-225.58723,5469.428,856.31415,860.71985,0,0,0
1792,-7680,862.93933,1,0.040229507,0.13106348,0.82870704,0.37224948,-225.58723,5469.428,862.93933,869.434,0,0,0
2048,-7680,879.7528,1,0.040837403,0.11432348,0.8448391,0.4734492,-225.58723,5469.428,879.7528,879.7528,0,0,0
2304,-7680,962.285,1,0.04152356,0.096959464,0.86151695,0.98193073,-225.58723,5469.428,962.285,962.285,0,0,0
2560,-7680,1002.67255,1,0.042288467,0.07947482,0.8782367,0.50634164,-225.58723,5469.428,1002.67255,1002.67255,0,0,0
2816,-7680,1019.3716,1,0.043132145,0.062404525,0.89446336,0.5367639,-225.58723,5469.428,1019.3716,1019.3716,0,0,0
3072,-7680,959.8519,1,0.044055276,0.046307765,0.909637,0.9115272,-225.58723,5469.428,959.8519,959.8519,0,0,0
3328,-7680,948.0507,1,0.04505831,0.031756967,0.92318475,0.61141366,-225.58723,5469.428,948.0507,948.0507,0,0,0
3584,-7680,1057.78,1,0.046142127,0.019323718,0.9345342,0.8289779,-225.58723,5469.428,1057.78,1057.78,0,0,0
3840,-7680,1075.4624,1,0.047307022,0.009564228,0.94312876,0.6510105,-225.58723,5469.428,1075.4624,1075.4624,0,0,0
4096,-7680,1085.4742,1,0.04855396,0.003001125,0.9484449,0.6709071,-225.58723,5469.428,1085.4742,1085.4742,0,0,0
4352,-7680,988.41223,1,0.04988384,0.00010420166,0.95001197,0.69551176,-225.58723,5469.428,988.41223,988.41223,0,0,0
4608,-7680,995.2001,1,0.051296994,0,0.948703,0.7064901,-225.58723,5469.428,995.2001,995.2001,0,0,0
4864,-7680,1002.418,1,0.05279515,0,0.9472048,0.714602,-225.58723,5469.428,1002.418,1002.418,0,0,0
5120,-7680,1064.5864,1,0.05437837,0,0.9456216,0.613781,-225.58723,5469.428,1064.5864,1064.5864,0,0,0
5376,-7680,1108.8008,1,0.05604722,0,0.9439528,0.60822237,-225.58723,5469.428,1108.8008,1108.8008,0,0,0
5632,-7680,1123.335,1,0.05780254,0,0.94219744,0.6998927,-225.58723,5469.428,1123.335,1123.335,0,0,0
5888,-7680,1119.8033,1,0.059644613,0,0.94035536,0.6912838,-225.58723,5469.428,1119.8033,1119.8033,0,0,0
6144,-7680,1100.0088,1,0.06157407,0,0.9384259,0.93228906,-225.58723,5469.428,1100.0088,1100.0088,0,0,0
6400,-7680,999.9391,1,0.063590765,0,0.93640924,0.677951,-225.58723,5469.428,999.9391,999.9391,0,0,0
