x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-94208,-49152,1008.5473,1,0.34795687,0.63946795,0.01257515,0.43429765,320.96814,2046.7554,1008.5473
-90112,-49152,1004.393,1,0.31015483,0.54278874,0.14705646,0.49141693,272.3474,2188.7532,1004.393
-86016,-49152,1001.6576,1,0.26047897,0.26357847,0.47594255,0.47807285,243.67395,2272.895,1001.6576
-81920,-49152,880.0135,1,0.20938224,0.12453165,0.66608614,0.43883544,227.64534,2042.4331,880.0135
-77824,-49152,925.7854,1,0.16480695,0.0003027206,0.8348903,0.35550967,348.84775,1947.8754,925.7854
-73728,-49152,850.6688,1,0.13127495,0,0.86872506,0.060954552,507.77646,1603.259,850.6688
-69632,-49152,827.50903,1,0.11050194,0,0.88949805,0.36517116,447.45645,1646.919,827.50903
-65536,-49152,448.54477,0.9993031,0.103242345,0,0.89675766,0.01867698,207.94185,691.2774,448.54477
-61440,-49152,857.79675,0.9968886,0.091677256,0,0.90832275,0.34621245,401.31134,1490.4344,857.79675
-57344,-49152,163.60898,0.9928449,0.06554897,0.92314863,0.011302412,0.049937222,88.75724,380.3649,163.60898
-53248,-49152,144.51607,0.9873207,0.0383318,0.9616682,0,0.019591238,105.06576,223.64603,144.51607
-49152,-49152,134.76309,0.98050714,0.018581582,0.98141843,0,0.021951294,100.44479,287.59332,134.76309
-45056,-49152,124.710556,0.9726311,0.007741126,0.99225885,0,0.015437695,96.094666,222.66794,124.710556
-40960,-49152,115.72099,0.96394914,0.003045641,0.9969544,0,0.0133156665,89.36971,180.61732,115.72099
-36864,-49152,189.39948,0.95474,0.0013795393,0.8151436,0.18347687,0.087298155,12.622456,641.6518,189.39948
-32768,-49152,367.44678,0.94529665,0.000978669,0.17712718,0.82189417,0.0031573565,86.7936,745.71045,367.44678
-28672,-49152,131.6216,0.9359213,0.0001879064,0.7843441,0.21546799,0.06574901,-13.337611,474.6134,131.6216
-24576,-49152,58.189625,0.9269185,3.6929543E-10,1,0,0.002902711,33.41461,80.03092,58.189625
-20480,-49152,60.576965,0.9185878,0,1,0,0.00361636,34.564266,83.63391,60.576965
-16384,-49152,63.526176,0.91122025,0,1,0,0.0041299444,36.407036,87.69713,63.526176
-12288,-49152,62.849842,0.9050897,0,1,0,0.0045547816,34.923306,87.84621,62.849842
-8192,-49152,63.3086,0.90045035,0,1,0,0.0050652334,34.749302,88.94765,63.3086
-4096,-49152,46.37651,0.89752907,0,1,0,0.0077245776,17.99756,71.90317,46.37651
