x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
118784,-126976,134.5452,1,0,1,0,0.0020007237,129.91338,139.17702,134.5452
122880,-126976,138.54305,1,0,1,0,0.0008592611,133.91122,143.17488,138.54305
126976,-126976,351.29712,1,0,0.4603439,0.5396561,0.17945765,78.183655,710.5861,351.29712
131072,-126976,519.59595,1,0,0,1,0.072832465,402.1431,620.6048,519.59595
-131072,-122880,-1032.8953,0,0,0,1,0.0010604858,-1048.6674,-1017.263,-1032.8953
-126976,-122880,-1031.2484,0,0,0,1,0.001335144,-1047.0055,-1015.63104,-1031.2484
-122880,-122880,-1026.457,0,0,0,1,0.0018719594,-1042.1705,-1010.88324,-1026.457
-118784,-122880,-1018.75635,0,0,0.006790638,0.99320936,0.0024584236,-1034.3995,-1003.2528,-1018.75635
-114688,-122880,-1008.3942,0,0,0.027270615,0.9727294,0.0030401994,-1023.9424,-992.98584,-1008.3942
-110592,-122880,-995.62695,0,0,0.5719545,0.4280455,0.0035652958,-1011.057,-978.64825,-995.62695
-106496,-122880,-979.6703,0.00093423296,0,1,0,0.004993216,-996.00726,-958.2727,-979.6703
-102400,-122880,-955.43976,0.007676467,0,1,0,0.0073537463,-977.5084,-928.4072,-955.43976
-98304,-122880,-921.2313,0.022286572,0,1,0,0.009917304,-949.417,-888.7036,-921.2313
-94208,-122880,-876.50555,0.045972515,0,1,0,0.012587174,-910.41394,-838.9051,-876.50555
-90112,-122880,-821.35,0.07943343,0,1,0,0.015066773,-860.3786,-779.288,-821.35
-86016,-122880,-758.81006,0.122813985,0,1,0,0.01634092,-801.6416,-713.6563,-758.81006
-81920,-122880,-689.9064,0.17569551,0,1,0,0.01866192,-735.4653,-642.7031,-689.9064
-77824,-122880,-608.28986,0.23712541,0,1,0,0.021857666,-656.83374,-558.66644,-608.28986
-73728,-122880,-520.1312,0.30567387,0,1,0,0.021338457,-571.1238,-466.4091,-520.1312
-69632,-122880,-439.71744,0.37952363,0,0.98643374,0.013566256,0.027069125,-500.2048,-334.05417,-439.71744
-65536,-122880,-362.92133,0.4565745,0,0.93471277,0.06528723,0.030794892,-431.87982,-249.50363,-362.92133
-61440,-122880,-289.69275,0.53456736,0,0.9962619,0.0037381053,0.019537166,-341.3367,-214.20534,-289.69275
-57344,-122880,-216.5997,0.6112134,0,1,0,0.01799146,-259.0641,-173.16704,-216.5997
-53248,-122880,-135.55573,0.6843259,0,1,0,0.021398595,-178.38033,-94.5362,-135.55573
-49152,-122880,-59.458122,0.75194174,0,1,0,0.014912004,-99.66215,-21.430157,-59.458122
-45056,-122880,-18.693203,0.81243455,5.9463524E-05,0.9999405,0,0.008571602,-54.817062,20.672926,-18.693203
-40960,-122880,193.14601,0.8646035,0.20135032,0.79864967,0,0.15739937,-21.990078,738.62744,193.14601
-36864,-122880,2157.349,0.9077389,0.84806174,0.15193826,0,0.45440745,1241.2073,2621.9978,2157.349
-32768,-122880,1615.3838,0.9416547,0.9623277,0.03767228,0,0.029732099,854.39636,2338.4648,1615.3838
-28672,-122880,1310.8638,0.96668947,0.89032185,0.10967815,0,0.27828795,513.36383,2211.5493,1310.8638
-24576,-122880,299.25488,0.9836685,0.14189404,0.84267443,0.015431523,0.14020896,84.070404,952.2902,299.25488
-20480,-122880,733.90845,0.9938293,0,0,1,0.011025618,597.5623,841.74677,733.90845
-16384,-122880,695.1953,0.99870884,0,0,1,0.00117805,594.3072,790.5269,695.1953
-12288,-122880,736.1223,0.9999989,0,0,1,0.025226852,639.1215,813.32874,736.1223
-8192,-122880,473.00894,1,0,0,1,8.784681E-05,395.42996,566.70197,473.00894
-4096,-122880,696.3412,1,0,0,1,0.020038964,594.8948,791.75256,696.3412
0,-122880,613.1422,1,0,0,1,0.00011981429,482.03445,716.989,613.1422
4096,-122880,620.9082,1,0,0,1,0.0145283295,488.1593,724.76605,620.9082
8192,-122880,653.48083,1,0,0,1,0.0003151688,515.6791,757.6821,653.48083
12288,-122880,780.02637,1,0,0,1,0.031645853,628.93787,872.02997,780.02637
16384,-122880,790.6384,1,0,0,1,0.00013504513,637.10254,897.2123,790.6384
20480,-122880,722.23486,1,0,0,1,0.01833361,559.0307,831.98517,722.23486
24576,-122880,690.22614,1,0,0,1,6.1775725E-05,493.35226,808.2005,690.22614
28672,-122880,661.7252,1,0,0,1,0.0213089,429.4338,788.31866,661.7252
32768,-122880,428.6399,1,0,0.0005853772,0.9994146,0.009476519,276.17545,558.5047,428.6399
36864,-122880,314.6557,1,0,0.5071281,0.49287188,0.20208752,65.937935,663.836,314.6557
40960,-122880,135.01471,1,0,1,0,6.2718136E-06,130.2844,140.13637,135.01471
45056,-122880,138.9266,1,0,1,0,0.0014328958,134.29361,143.58104,138.9266
49152,-122880,143.52545,1,0.00044401622,0.999556,0,0.00246495,137.102,165.69989,143.52545
53248,-122880,208.67184,1,0.03004216,0.9699578,0,0.12943949,121.21878,451.60934,208.67184
57344,-122880,371.26202,1,0.18554233,0.81445765,0,0.26942083,121.36804,975.1519,371.26202
61440,-122880,681.7811,1,0.41715878,0.5612044,0.021636844,0.40650946,193.31781,1712.9944,681.7811
65536,-122880,852.20605,1,0.5259109,0.30357507,0.17051402,0.3441983,232.4206,2100.422,852.20605
69632,-122880,508.6906,1,0.38767853,0.34361944,0.26870206,0.21499902,117.55789,1466.8843,508.6906
73728,-122880,341.17975,1,0.12276059,0.32922658,0.54801285,0.010792037,68.58503,911.5719,341.17975
77824,-122880,453.35184,1,0.005968069,0.19582365,0.79820824,0.064838484,147.01398,797.55475,453.35184
81920,-122880,589.0575,1,9.3861884E-11,0.12759018,0.8724098,0.08107398,244.61472,827.7648,589.0575
86016,-122880,266.84457,1,0,0.6366564,0.3633436,0.09619689,54.550858,610.3716,266.84457
90112,-122880,128.94455,1,0,1,0,4.2915344E-06,122.957794,140.56943,128.94455
94208,-122880,131.7121,1,0,1,0,0.001013288,127.08027,136.3439,131.7121
98304,-122880,134.47964,1,0,1,0,5.2668383E-06,129.84781,139.11145,134.47964
102400,-122880,130.85321,1,0,1,0,0.0013279985,126.22139,135.48503,130.85321
106496,-122880,127.22678,1,0,1,0,4.053116E-06,122.59497,131.85861,127.22678
110592,-122880,131.4361,1,0,1,0,0.001542094,126.80429,136.06793,131.4361
114688,-122880,135.64542,1,0,1,0,5.43678E-06,131.01361,140.27725,135.64542
118784,-122880,138.26813,1,0,1,0,0.0009608288,133.6363,142.89995,138.26813
122880,-122880,140.89082,1,0,1,0,9.956652E-06,136.259,145.52264,140.89082
126976,-122880,129.04767,1,0,0.99095345,0.009046555,0.01264368,101.518745,238.40059,129.04767
131072,-122880,185.66492,1,0,0.7821093,0.21789068,0.087393284,47.569103,462.30368,185.66492
-131072,-118784,-1027.5742,0,0,0,1,0.0015220642,-1043.298,-1011.99036,-1027.5742
-126976,-118784,-1025.9148,0,0,0,1,0.0017317634,-1041.6234,-1010.34595,-1025.9148
-122880,-118784,-1021.0864,0,0,0,1,0.0021848925,-1036.751,-1005.56165,-1021.0864
-118784,-118784,-1013.3269,0,0,0,1,0.0027182314,-1028.9204,-997.87317,-1013.3269
-114688,-118784,-1002.8865,0,0,0,1,0.003268323,-1018.3838,-987.4663,-1002.8865
-110592,-118784,-990.0237,0,0,0.37512267,0.62487733,0.0037779007,-1005.4018,-970.61194,-990.0237
-106496,-118784,-972.2276,0.0025057725,0,0.9999965,3.516674E-06,0.0058250627,-990.241,-948.7008,-972.2276
-102400,-118784,-945.474,0.011505389,0,1,0,0.008297585,-969.5301,-916.67114,-945.474
-98304,-118784,-908.5731,0.028582148,0,1,0,0.010933697,-938.5725,-874.43134,-908.5731
-94208,-118784,-861.243,0.05488281,0,1,0,0.013594006,-896.72064,-822.2741,-861.243
-90112,-118784,-803.64954,0.091035835,0,1,0,0.016096052,-843.97046,-760.49426,-803.64954
-86016,-118784,-738.84,0.13710485,0,1,0,0.017398722,-782.7212,-692.8218,-738.84
-81920,-118784,-667.8627,0.19258405,0,1,0,0.019702094,-714.2636,-619.81476,-667.8627
-77824,-118784,-584.3471,0.25642738,0,0.997889,0.0021110177,0.02387476,-636.1846,-514.388,-584.3471
-73728,-118784,-352.65295,0.32711208,0,0.43469048,0.5653095,0.12962428,-545.7447,-108.98602,-352.65295
-69632,-118784,-174.36728,0.4027294,0,0,1,0.02074069,-282.92212,-57.982475,-174.36728
-65536,-118784,-122.545555,0.48109597,0,0,1,0.041546773,-230.12436,-7.661259,-122.545555
-61440,-118784,-127.230835,0.5598814,0,0,1,0.03260569,-217.53195,-14.286295,-127.230835
-57344,-118784,-145.13383,0.63674146,0,0.8199371,0.18006289,0.06577459,-267.43173,85.22147,-145.13383
-53248,-118784,-109.971016,0.7094547,0,1,0,0.021297602,-151.76651,-70.11125,-109.971016
-49152,-118784,-37.3396,0.77604735,0,1,0,0.015117304,-76.123405,-0.8544326,-37.3396
-45056,-118784,2.8738518,0.8349093,0,1,0,0.009489909,-31.330778,34.57377,2.8738518
-40960,-118784,56.34828,0.8848848,0.014632543,0.9853675,0,0.040402643,-2.5968378,220.38979,56.34828
-36864,-118784,548.1577,0.9253377,0.21383464,0.78616536,0,0.38541946,127.8886,1293.8973,548.1577
-32768,-118784,1113.9916,0.9561852,0.39687875,0.6031213,0,0.5632336,423.8211,1982.1107,1113.9916
-28672,-118784,484.66162,0.97789526,0.17136534,0.8286347,0,0.32521632,144.79485,1158.0869,484.66162
-24576,-118784,141.56367,0.9914449,0.0010858327,0.99887645,3.772974E-05,0.0013560626,120.3267,207.14789,141.56367
-20480,-118784,667.73926,0.9982399,0,0,1,0.025622068,565.80457,763.76373,667.73926
-16384,-118784,717.62006,1,0,0,1,0.022547234,621.0065,811.31305,717.62006
-12288,-118784,751.50354,1,0,0,1,0.016568583,657.56104,845.1966,751.50354
-8192,-118784,819.132,1,0,0,1,0.04892354,725.4391,877.7675,819.132
-4096,-118784,708.32556,1,0,0,1,0.022217726,614.63257,802.01855,708.32556
0,-118784,699.71844,1,0,0,1,0.007587448,606.0255,793.4115,699.71844
4096,-118784,686.6805,1,0,0,1,0.017904932,592.98755,780.37354,686.6805
8192,-118784,687.99493,1,0,0,1,0.009727614,594.302,747.14233,687.99493
12288,-118784,739.20404,1,0,0,1,0.030839723,645.51105,822.32324,739.20404
16384,-118784,811.3885,1,0,0,1,0.018133167,717.69556,897.5042,811.3885
20480,-118784,743.6738,1,0,0,1,0.042698633,649.9809,814.71265,743.6738
24576,-118784,677.6918,1,0,0,1,0.04207264,583.9988,731.9211,677.6918
28672,-118784,602.15784,1,0,0,1,0.015495639,508.46487,695.8508,602.15784
32768,-118784,638.03326,1,0,0,1,0.028324744,544.3403,731.72626,638.03326
36864,-118784,775.0948,1,0,0,1,0.031312004,681.4018,854.5993,775.0948
40960,-118784,321.95886,1,0,0.6832943,0.3167057,0.28847703,63.617554,751.8803,321.95886
45056,-118784,133.36885,1,0,1,0,0.0035497476,128.73703,138.00067,133.36885
49152,-118784,125.42816,1,0,1,0,0.006375792,120.79635,130.05998,125.42816
53248,-118784,126.52892,1,0,1,0,0.0012404473,121.89711,131.16075,126.52892
57344,-118784,127.644684,1,0,0.9999682,3.182888E-05,0.0041429424,118.54795,157.24759,127.644684
61440,-118784,277.23615,1,2.2850672E-09,0.3952489,0.6047511,0.06981414,66.19732,560.96277,277.23615
65536,-118784,484.05115,1,3.4022395E-07,0.00049561245,0.999504,0.0116215935,284.22995,610.5666,484.05115
69632,-118784,410.3043,1,4.261769E-11,0,1,0.038426805,256.33002,529.7552,410.3043
73728,-118784,453.5625,1,0,0,1,0.0646422,371.86856,557.58307,453.5625
77824,-118784,583.68713,1,0,0,1,0.02572784,486.33572,678.373,583.68713
81920,-118784,685.0597,1,0,0,1,0.015066882,591.3668,778.7528,685.0597
86016,-118784,436.91803,1,0,0.1387083,0.8612917,0.09979473,184.06197,657.8013,436.91803
90112,-118784,130.06464,1,0,1,0,0.00041008994,124.376686,140.35222,130.06464
94208,-118784,134.45485,1,0,1,0,0.0018959799,129.82301,139.08667,134.45485
98304,-118784,138.84506,1,0,1,0,0.0015988352,134.21323,143.47687,138.84506
102400,-118784,133.85243,1,0,1,0,0.0021329056,129.22061,138.48425,133.85243
106496,-118784,128.85982,1,0,1,0,0.00059795857,124.228004,133.49164,128.85982
110592,-118784,130.69043,1,0,1,0,0.0007237911,126.05862,135.32225,130.69043
114688,-118784,132.52106,1,0,1,0,0.0011439443,127.88923,137.15286,132.52106
118784,-118784,137.4785,1,0,1,0,0.0018386447,132.84668,142.11032,137.4785
122880,-118784,142.43596,1,0,1,0,0.00056554895,137.80414,147.06778,142.43596
126976,-118784,130.95078,1,0,1,0,0.004859311,126.318954,135.5826,130.95078
131072,-118784,119.465576,1,0,1,0,0.0043003573,114.82419,124.152756,119.465576
-131072,-114688,-1020.4021,0,0,0,1,0.0019721985,-1036.0603,-1004.8835,-1020.4021
-126976,-114688,-1018.72534,0,0,0,1,0.0021262763,-1034.3684,-1003.22217,-1018.72534
-122880,-114688,-1013.8478,0,0,0,1,0.0025218907,-1029.446,-998.3892,-1013.8478
-118784,-114688,-1006.0093,0,0,0,1,0.003006212,-1021.5355,-990.6229,-1006.0093
-114688,-114688,-995.46405,0,0,0,1,0.0035296944,-1010.8927,-978.3539,-995.46405
-110592,-114688,-981.6338,0.0006027708,0,0.28617156,0.71382844,0.0049093724,-997.7814,-957.8046,-981.6338
-106496,-114688,-960.9551,0.0058042454,0,0.999515,0.000485003,0.006965763,-981.7528,-934.4383,-960.9551
-102400,-114688,-930.8568,0.017843887,0,1,0,0.009571033,-957.461,-899.7889,-930.8568
-98304,-114688,-890.3838,0.038231302,0,1,0,0.012256189,-922.7002,-854.1908,-890.3838
-94208,-114688,-839.6585,0.068027616,0,1,0,0.0149336625,-877.1218,-798.96796,-839.6585
-90112,-114688,-778.90686,0.107761286,0,1,0,0.017440617,-820.8446,-734.3953,-778.90686
-86016,-114688,-711.2092,0.15738297,0,1,0,0.018709434,-756.3918,-663.9789,-711.2092
-81920,-114688,-637.67,0.21626404,0,0.99999857,1.4305115E-06,0.020889051,-685.5241,-585.76917,-637.67
-77824,-114688,-542.5264,0.28323054,0,0.93688405,0.063115954,0.038762107,-612.75964,-413.4406,-542.5264
-73728,-114688,-188.9002,0.3566297,0,0,1,0.038648143,-365.64313,-72.95322,-188.9002
-69632,-114688,-103.09886,0.43442783,0,0,1,0.024568768,-216.0364,17.61899,-103.09886
-65536,-114688,-50.814102,0.514327,0,0,1,0.03233912,-162.74934,68.12487,-50.814102
-61440,-114688,14.921425,0.5938998,0,0,1,0.020031773,-97.927925,133.99223,14.921425
-57344,-114688,7.3019943,0.6707278,0,0.2594577,0.7405423,0.06898832,-203.5988,244.2127,7.3019943
