2026/09/09 00:04:45.4387	[Generic] [VoxelCollision] inspect {"frame":"832.1 FPS average; p95 1.68 ms; p99 3.08 ms; GPU 0.76 ms average","memory":"CPU 3,774.0 MiB average, 3,852.9 MiB peak; GPU 1,461.9 MiB average, 1,621.9 MiB peak","profiler":{"windowFrames":200,"engine":[{"name":"Async","calls":1218,"minimumMillisecondsPerFrame":0.0012,"averageMillisecondsPerFrame":0.0026465,"p95MillisecondsPerFrame":0.0028,"p99MillisecondsPerFrame":0.0036,"maximumMillisecondsPerFrame":0.0384},{"name":"Animation","calls":618,"minimumMillisecondsPerFrame":0.0889,"averageMillisecondsPerFrame":0.1196375,"p95MillisecondsPerFrame":0.1517,"p99MillisecondsPerFrame":0.2205,"maximumMillisecondsPerFrame":0.2881},{"name":"Audio","calls":818,"minimumMillisecondsPerFrame":0.0017,"averageMillisecondsPerFrame":0.0041285,"p95MillisecondsPerFrame":0.0211,"p99MillisecondsPerFrame":0.0331,"maximumMillisecondsPerFrame":0.0363},{"name":"GcPause","calls":200,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0},{"name":"Idle","calls":200,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0},{"name":"Input","calls":200,"minimumMillisecondsPerFrame":0.0041,"averageMillisecondsPerFrame":0.0094455,"p95MillisecondsPerFrame":0.0058,"p99MillisecondsPerFrame":0.0289,"maximumMillisecondsPerFrame":0.317},{"name":"NavMesh","calls":36,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":2.55E-05,"p95MillisecondsPerFrame":0.0002,"p99MillisecondsPerFrame":0.0004,"maximumMillisecondsPerFrame":0.0004},{"name":"Network","calls":200,"minimumMillisecondsPerFrame":0.0001,"averageMillisecondsPerFrame":0.0002115,"p95MillisecondsPerFrame":0.0003,"p99MillisecondsPerFrame":0.0003,"maximumMillisecondsPerFrame":0.0007},{"name":"Particles","calls":200,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0.000103499995,"p95MillisecondsPerFrame":0.0001,"p99MillisecondsPerFrame":0.0002,"maximumMillisecondsPerFrame":0.0003},{"name":"Physics","calls":36,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0.003335,"p95MillisecondsPerFrame":0.0338,"p99MillisecondsPerFrame":0.0429,"maximumMillisecondsPerFrame":0.0507},{"name":"Render","calls":800,"minimumMillisecondsPerFrame":0.4745,"averageMillisecondsPerFrame":0.6942475,"p95MillisecondsPerFrame":0.9836,"p99MillisecondsPerFrame":1.1035,"maximumMillisecondsPerFrame":4.5084},{"name":"Update","calls":218,"minimumMillisecondsPerFrame":0.0367,"averageMillisecondsPerFrame":0.055555,"p95MillisecondsPerFrame":0.0851,"p99MillisecondsPerFrame":0.2734,"maximumMillisecondsPerFrame":0.518},{"name":"UI","calls":200,"minimumMillisecondsPerFrame":0.0196,"averageMillisecondsPerFrame":0.0245745,"p95MillisecondsPerFrame":0.0257,"p99MillisecondsPerFrame":0.0298,"maximumMillisecondsPerFrame":0.1532},{"name":"Video","calls":200,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0.0001185,"p95MillisecondsPerFrame":0.0002,"p99MillisecondsPerFrame":0.0003,"maximumMillisecondsPerFrame":0.0004},{"name":"Editor","calls":200,"minimumMillisecondsPerFrame":0.5566,"averageMillisecondsPerFrame":0.8295735,"p95MillisecondsPerFrame":1.0478,"p99MillisecondsPerFrame":1.2325,"maximumMillisecondsPerFrame":7.5618}],"scripts":[{"name":"Voxels3/VoxelManager.OnUpdate","calls":200,"minimumMillisecondsPerFrame":0.0145,"averageMillisecondsPerFrame":0.0250745,"p95MillisecondsPerFrame":0.0219,"p99MillisecondsPerFrame":0.2203,"maximumMillisecondsPerFrame":0.4711},{"name":"Voxels3/CollisionInterest","calls":0,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0},{"name":"Voxels3/CollisionIntegration","calls":200,"minimumMillisecondsPerFrame":0.0003,"averageMillisecondsPerFrame":0.00045350002,"p95MillisecondsPerFrame":0.0005,"p99MillisecondsPerFrame":0.0006,"maximumMillisecondsPerFrame":0.0008},{"name":"Voxels3/CollisionReadiness","calls":18,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0.000609,"p95MillisecondsPerFrame":0.0061,"p99MillisecondsPerFrame":0.0073,"maximumMillisecondsPerFrame":0.0102},{"name":"Voxels3/FigureEightMovement","calls":200,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":6.85E-05,"p95MillisecondsPerFrame":0.0001,"p99MillisecondsPerFrame":0.0001,"maximumMillisecondsPerFrame":0.0003},{"name":"Voxels3/PerformanceSampling","calls":200,"minimumMillisecondsPerFrame":0.0007,"averageMillisecondsPerFrame":0.002006,"p95MillisecondsPerFrame":0.001,"p99MillisecondsPerFrame":0.0012,"maximumMillisecondsPerFrame":0.2173},{"name":"Voxels3/RebuildDesiredChunks","calls":0,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0},{"name":"Voxels3/PreparePlacement","calls":0,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":0,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0},{"name":"Voxels3/IntegrateWarmChunks","calls":200,"minimumMillisecondsPerFrame":0.0001,"averageMillisecondsPerFrame":0.000117999996,"p95MillisecondsPerFrame":0.0002,"p99MillisecondsPerFrame":0.0002,"maximumMillisecondsPerFrame":0.0002},{"name":"Voxels3/ProcessPendingMeshes","calls":200,"minimumMillisecondsPerFrame":0.0035,"averageMillisecondsPerFrame":0.007396,"p95MillisecondsPerFrame":0.0047,"p99MillisecondsPerFrame":0.0118,"maximumMillisecondsPerFrame":0.4497},{"name":"Voxels3/RefreshRenderCameras","calls":1,"minimumMillisecondsPerFrame":0,"averageMillisecondsPerFrame":3.65E-05,"p95MillisecondsPerFrame":0,"p99MillisecondsPerFrame":0,"maximumMillisecondsPerFrame":0.0073},{"name":"Voxels3/CommitDrawCommands","calls":200,"minimumMillisecondsPerFrame":0.0008,"averageMillisecondsPerFrame":0.0009485,"p95MillisecondsPerFrame":0.0011,"p99MillisecondsPerFrame":0.0012,"maximumMillisecondsPerFrame":0.0016}]},"streamingCenter":"-1,0,0","visualPending":0,"transitionPending":0,"placementPending":false,"visualArenas":8,"visualArenaUsage":"0:slots=512,vertices=460016,indices=2569227,largestVertexFree=934648,largestIndexFree=1605247;1:slots=512,vertices=301291,indices=1614090,largestVertexFree=1096810,largestIndexFree=2580214;2:slots=512,vertices=542702,indices=3058653,largestVertexFree=855399,largestIndexFree=1135651;3:slots=512,vertices=585834,indices=3308100,largestVertexFree=812267,largestIndexFree=886204;4:slots=512,vertices=616215,indices=3466455,largestVertexFree=781886,largestIndexFree=727849;5:slots=512,vertices=631082,indices=3451008,largestVertexFree=767019,largestIndexFree=743296;6:slots=512,vertices=574697,indices=3070794,largestVertexFree=823404,largestIndexFree=1123510;7:slots=409,vertices=594739,indices=3134127,largestVertexFree=803362,largestIndexFree=1060177","visualTopology":"E027115F2A759C3E","visualPositions":"EBAA9444B7C52F15","collision":{"desired":4913,"ready":4913,"bodies":295,"pending":0,"building":false,"activeWorkers":0,"workerLimit":2,"completed":0,"retiring":0,"failures":0,"staleDiscarded":0,"published":5202,"peakCompleted":2,"peakCompletedBytes":180224,"residentGeometryBytes":11406816,"peakResidentGeometryBytes":11414124,"degenerateTriangles":46,"weldedIntersections":401,"supportPatchRebuilds":0,"sampleCount":1427519,"rejectedBlocks":1331564,"sampling":{"samples":5202,"truncatedSamples":0,"average":0.24903272,"p50":0.0099,"p95":2.9025,"p99":4.4477,"maximum":10.0365},"extraction":{"samples":5202,"truncatedSamples":0,"average":0.027265185,"p50":0,"p95":0.3779,"p99":0.5009,"maximum":1.3318},"creation":{"samples":312,"truncatedSamples":0,"average":0.4823468,"p50":0.458,"p95":0.7219,"p99":1.1545,"maximum":2.409},"meshCreation":{"samples":312,"truncatedSamples":0,"average":0.4706737,"p50":0.4475,"p95":0.7146,"p99":1.1394,"maximum":2.3859},"worstCreationSetupMilliseconds":0.0151,"worstCreationMeshMilliseconds":2.3859,"worstCreationPublicationMilliseconds":0.008,"worstCreationCoordinate":{"x":-1,"y":1,"z":0},"worstCreationVertices":1089,"worstCreationIndices":6144,"retirement":{"samples":17,"truncatedSamples":0,"average":0.0073705884,"p50":0.0017,"p95":0.0961,"p99":0.0961,"maximum":0.0961},"requestToReady":{"samples":5202,"truncatedSamples":0,"average":2529.602,"p50":2613.5728,"p95":4533.72,"p99":4695.209,"maximum":4756.32}},"holdSteps":245,"heldBodies":0,"playerPosition":"-0.00045821158,0.00105028425,116.472107","playerGrounded":true,"groundComponent":"VoxelManager","playerVelocity":"0,0,0","playerMotionEnabled":true,"actors":[{"id":"fde76e17-1db9-4ccc-a193-897fddbc6239","name":"terrain_player","isProxy":false,"motionEnabled":true,"worldPosition":"-0.00045821158,0.00105028425,116.472107","velocity":"0,0,0","sleeping":true,"held":false}],"supportHit":true,"supportGap":-0.030776978}	
2026/09/09 00:04:51.0213	[Generic] [VoxelWorld] gpu.render.view_handoff total=4 from=other to=main renderCamera=-255.9996,0.0011,192.4721 mainCamera=-255.9996,0.0011,192.4721 updateEpoch=12949 claimedEpoch=12948 renderSequence=12948	
2026/09/09 00:05:10.6548	[Generic] [VoxelWorld] performance.test.begin task="MATERIALS-001/v1-A1" revision="8045b77+v10-root-refinement+material-catalog" loops=1 speed=2500 distance=50000 center=[-0,0.001,0]	
2026/09/09 00:07:12.6659	[Generic] [VoxelWorld] gpu.geometry.trimmed emptyTrailingArenas=1 remainingArenas=11	
2026/09/09 00:07:14.5653	[Generic] [VoxelWorld] gpu.render.camera_bindings attached=1 entered=1 left=0 mainCameraValid=True	
2026/09/09 00:07:14.6434	[Generic] [TerrainStorage] startup.loaded path=terrain/3bf248e4976f4925bab308c5deea4b96 world=3bf248e4-976f-4925-bab3-08c5deea4b96 revision=463	
2026/09/09 00:07:14.6977	[engine/RenderSystem] Merging and flushing Vulkan pipeline cache to disk.	
2026/09/09 00:07:14.7080	[Generic] [VoxelWorld] gpu.render.command_list_reset total=1 descriptorUploads=0 arenas=0 visibilityCapacity=0 measurement=False settledCapture=False updateEpoch=1 renderSequence=0	
2026/09/09 00:07:14.7080	[Generic] [VoxelWorld] gpu.render.extra_views suppressedTotal=3 suppressedSinceLast=3 busyTotal=0 updateEpoch=1 claimedEpoch=0 renderSequence=0	
2026/09/09 00:07:14.7271	[Generic] [VoxelWorld] gpu.render.command_list_reset total=2 descriptorUploads=1 arenas=1 visibilityCapacity=512 measurement=False settledCapture=False updateEpoch=4 renderSequence=3	
