x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
11776,-32768,4298.3716,1,1,0,0,0.2738867,-216.00002,4664.789,4298.3716,4423.586,0,0,0
12288,-32768,3900.0037,1,1,0,0,0.78757447,-216.00002,4646.6562,3900.0037,4274.342,0,0,0
12800,-32768,3547.6655,1,1,0,0,0.54876244,-216.00002,4623.0415,3547.6655,4284.0996,0,0,0
13312,-32768,3012.6619,1,1,0,0,1.2763765,-216.00002,4594.625,3012.6619,4151.5923,0,0,0
13824,-32768,2479.8113,1,1,0,0,1.069768,-216.00002,4562.086,2479.8113,4051.7031,0,0,0
14336,-32768,1930.897,1,1,0,0,1.2599813,-216.00002,4526.1045,1930.897,3907.4946,0,0,0
14848,-32768,1453.2808,1,1,0,0,0.9264626,-216.00002,4487.3604,1453.2808,3835.5715,0,0,0
15360,-32768,1037.4828,1,1,0,0,0.86099976,-216.00002,4446.532,1037.4828,3798.4788,0,0,0
15872,-32768,687.2633,1,1,0,0,0.7393706,-216.00002,4404.301,687.2633,3742.764,0,0,0
16384,-32768,432.25314,1,1,0,0,0.60578436,-216.00002,4361.345,432.25314,3697.7922,0,0,0
16896,-32768,288.93173,1,1,0,0,0.5117129,-216.00002,4318.344,288.93173,3668.354,0,0,0
17408,-32768,270.27948,1,1,0,0,0.50212353,-216.00002,4275.979,270.27948,3690.9463,0,0,0
17920,-32768,369.29956,1,1,0,0,0.5736438,-216.00002,4234.9277,369.29956,3659.0767,0,0,0
18432,-32768,574.72107,1,1,0,0,0.64834285,-216.00002,4195.8706,574.72107,3621.4897,0,0,0
18944,-32768,853.2995,1,1,0,0,0.75783503,-216.00002,4159.488,853.2995,3632.1353,0,0,0
19456,-32768,1182.862,1,1,0,0,0.90019214,-216.00002,4126.4585,1182.862,3613.7705,0,0,0
19968,-32768,1544.958,1,1,0,0,0.925077,-216.00002,4097.461,1544.958,3589.3528,0,0,0
20480,-32768,1521.1803,1,1,0,0,0.8469562,-216.00002,4073.177,1521.1803,3589.6504,0,0,0
20992,-32768,1521.1085,1,1,0,0,0.8516101,-216.00002,4054.2864,1521.1085,3605.1296,0,0,0
21504,-32768,1566.1963,1,1,0,0,0.8849327,-216.00002,4041.3208,1566.1963,3571.121,0,0,0
22016,-32768,1652.348,1,1,0,0,0.9069817,-216.00002,4053.6462,1652.348,3603.4197,0,0,0
22528,-32768,1510.7411,1,1,0,0,0.87227297,-216.00002,4211.7666,1510.7411,3637.829,0,0,0
23040,-32768,1127.066,1,1,0,0,0.8555509,-216.00002,4494.5786,1127.066,3571.5044,0,0,0
23552,-32768,782.68176,1,1,0,0,0.8192675,-216.00002,4801.711,782.68176,3404.344,0,0,0
24064,-32768,513.20935,1,1,0,0,0.6701328,-216.00002,5287.557,513.20935,3145.7546,0,0,0
24576,-32768,357.1866,1,0.9347389,0.06474863,0.00051249564,0.4759165,-216.00002,5445.4277,357.1866,2798.7727,0,0,0
25088,-32768,219.78796,1,0.6826826,0.31731486,2.5629997E-06,0.41419098,-216.00002,5445.4263,219.78796,2251.2537,0,0,0
25600,-32768,92.73289,1,0.37579855,0.6242014,0,0.29634574,-216.00002,4334.694,92.73289,1740.0112,0,0,0
26112,-32768,18.027784,1,0.14455938,0.8554406,0,0.14522652,-216.00002,2279.7698,18.027784,1060.1787,0,0,0
26624,-32768,0.57643765,1,0.032704566,0.9672954,0,0.024649875,-216.00002,1539.1526,0.57643765,434.28265,0,0,0
27136,-32768,-22.042345,1,0.002784621,0.9972154,0,0.63074934,-216.00002,742.7141,-22.042345,146.40002,0,0.9913042,-0.13158986
27648,-32768,-59.20174,1,1.4319755E-05,0.9999857,0,0.22435504,-216.00002,234.45595,-59.20174,131.66748,0,0.44913054,-0.8934662
28160,-32768,7.7427783,1,0,1,0,0.056547493,-216.00002,136.36487,7.7427783,129.11673,0,0,0
28672,-32768,50.27289,1,0,1,0,0.10592684,-216.00002,133.38133,50.27289,126.305984,0,0,0
29184,-32768,100.5537,1,0,1,0,0.081941545,-216.00002,130.52495,100.5537,123.449585,0,0,0
29696,-32768,120.767746,1,0,1,0,0.004975493,-216.00002,127.8431,120.767746,120.767746,0,0,0
30208,-32768,118.48073,1,0,1,0,0.0040900377,-216.00002,125.55607,118.48073,118.48073,0,0,0
30720,-32768,116.808716,1,0,1,0,0.002881072,-216.00002,123.884056,116.808716,116.808716,0,0,0
31232,-32768,115.97194,1,0,1,0,0.0016792832,-216.00002,123.047295,115.97194,115.97194,0,0,0
31744,-32768,116.00604,1,0,1,0,0.0015248982,-216.00002,123.0814,116.00604,116.00604,0,0,0
32256,-32768,105.50261,1,0,1,0,0.06237234,-216.00002,123.498314,105.50261,116.422966,0,0,0
32768,-32768,72.08469,1,0,1,0,0.099577405,-216.00002,124.18463,72.08469,117.10928,0,0,0
-32768,-32256,160.30957,1,0.04552719,0.9544728,0,0.32219076,-216.00002,925.41016,160.30957,299.25513,0,0,0
-32256,-32256,45.15705,1,0.013984003,0.986016,0,0.16062155,-216.00002,671.3356,45.15705,184.97461,0,0,0
-31744,-32256,12.76718,1,0.002420751,0.9975793,0,0.07139788,-216.00002,422.18173,12.76718,132.39934,0,0,0
-31232,-32256,7.7896056,1,0.00012639139,0.99987364,0,0.056978256,-216.00002,234.7822,7.7896056,128.43796,0,0,0
-30720,-32256,1.9009618,1,6.632167E-08,0.99999994,0,0.029961646,-216.00002,146.38535,1.9009618,129.37296,0,0,0
-30208,-32256,-48.585724,1,0,1,0,0.6928593,-216.00002,138.51614,-48.585724,131.33095,0,0.5086367,0.8609813
-29696,-32256,-75.13986,1,0,1,0,0.40903422,-216.00002,141.08456,-75.13986,134.00917,0,-0.48470223,0.8746792
-29184,-32256,3.9282932,1,0,1,0,0.04308516,-216.00002,144.22508,3.9282932,137.14972,0,0,0
-28672,-32256,41.42073,1,0,1,0,0.11304911,-216.00002,147.57005,41.42073,140.49469,0,0,0
-28160,-32256,74.38088,1,0,1,0,0.12400492,-216.00002,150.86159,74.38088,143.78622,0,0,0
-27648,-32256,103.563126,1,0,1,0,0.11691881,-216.00002,153.84175,103.563126,146.76639,0,0,0
-27136,-32256,133.95778,1,0,1,0,0.082641475,-216.00002,153.90721,133.95778,149.17728,0,0,0
-26624,-32256,150.7416,1,0,1,0,0.004974224,-216.00002,153.90721,150.7416,150.76103,0,0,0
-26112,-32256,151.25609,1,0,1,0,0.0004168026,-216.00002,153.90721,151.25609,151.25609,0,0,0
-25600,-32256,150.09026,1,0,1,0,0.0040306943,-216.00002,153.9075,150.09026,150.09026,0,0,0
-25088,-32256,147.27344,1,0,1,0,0.0068646395,-216.00002,153.91875,147.27344,147.27344,0,0,0
-24576,-32256,143.2171,1,0,1,0,0.008911336,-216.00002,150.34961,143.2171,143.2171,0,0,0
-24064,-32256,138.33275,1,0,1,0,0.010173302,-216.00002,145.5519,138.33275,138.33275,0,0,0
