x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-56032,-55072,1612.1796,1,1,0,0,1.4969925,41.235336,2981.3865,1612.1796
-56000,-55072,1662.8087,1,1,0,0,1.5552646,43.139713,2995.1372,1662.8087
-55968,-55072,1706.5576,1,1,0,0,1.3709626,45.08847,3009.1375,1706.5576
-55936,-55072,1745.8767,1,1,0,0,1.9041306,47.08234,3023.3855,1745.8767
-55904,-55072,1819.7893,1,1,0,0,3.9583209,49.121872,3037.8794,1819.7893
-55872,-55072,1862.9205,1,1,0,0,3.3079445,51.207787,3052.6174,1862.9205
-55840,-55072,1785.9353,1,1,0,0,2.5707414,53.34145,3067.5947,1785.9353
-55808,-55072,1712.6619,1,1,0,0,1.0254077,55.53234,3082.8137,1712.6619
-55776,-55072,1719.4066,1,1,0,0,0.5172033,57.78249,3098.2715,1719.4066
-55744,-55072,1734.626,1,1,0,0,0.25449684,60.09234,3113.964,1734.626
-55712,-55072,1660.4694,1,1,0,0,1.6296843,62.46247,3129.8894,1660.4694
-55680,-55072,1699.9646,1,1,0,0,1.9328293,64.8937,3146.0466,1699.9646
-55648,-55072,1769.4706,1,1,0,0,2.5600553,67.385925,3162.4292,1769.4706
-55616,-55072,1859.1296,1,1,0,0,2.551626,69.94063,3179.0408,1859.1296
-55584,-55072,1923.7349,1,1,0,0,1.3529071,72.557625,3195.8748,1923.7349
-55552,-55072,1932.7177,1,1,0,0,1.1936476,75.28815,3208.2434,1932.7177
-55520,-55072,1943.0383,1,1,0,0,1.4215074,78.21677,3208.2434,1943.0383
-55488,-55072,1979.8512,1,1,0,0,2.4282162,81.20996,3208.2434,1979.8512
-55456,-55072,1940.6595,1,1,0,0,0.75641996,84.26785,3208.2434,1940.6595
-55424,-55072,1968.9572,1,1,0,0,1.3429917,87.39107,3208.2434,1968.9572
-55392,-55072,2010.9053,1,1,0,0,0.6103741,90.57965,3208.2434,2010.9053
-55360,-55072,2001.5848,1,1,0,0,1.1177629,93.83359,3208.2434,2001.5848
-55328,-55072,1959.176,1,1,0,0,1.8161355,97.153275,3208.2434,1959.176
-55296,-55072,1900.7678,1,1,0,0,1.907357,100.53824,3208.2434,1900.7678
-55264,-55072,1854.4783,1,1,0,0,0.58649796,103.98795,3208.2434,1854.4783
-55232,-55072,1877.8962,1,1,0,0,1.7137855,107.5036,3208.2434,1877.8962
-55200,-55072,1946.7236,1,1,0,0,1.5236875,111.08454,3208.2434,1946.7236
