startX,startY,startZ,endX,endY,endZ,startRadius,endRadius
-140572.52,-119703.21,0,-140442.98,-119762.664,0,585.23,551.68884
-140442.98,-119762.664,0,-140321.61,-119825.914,0,551.68884,547.901
-140321.61,-119825.914,0,-140208.69,-119907.39,0,547.901,549.0141
-140208.69,-119907.39,0,-140077.2,-120019.41,0,549.0141,542.06866
-140077.2,-120019.41,0,-139934.55,-120118.92,0,542.06866,533.37164
-139934.55,-120118.92,0,-139777.06,-120201.805,0,533.37164,539.1499
-139777.06,-120201.805,0,-139612.19,-120276.42,0,539.1499,570.1306
-139612.19,-120276.42,0,-139455.39,-120360.18,0,570.1306,625.024
-139455.39,-120360.18,0,-139321.8,-120470.16,0,625.024,689.8074
-139321.8,-120470.16,0,-139217.38,-120613.08,0,689.8074,743.2748
-139217.38,-120613.08,0,-139134.78,-120780.586,0,743.2748,766.26855
-139134.78,-120780.586,0,-139056.36,-120952.76,0,766.26855,750.225
-139056.36,-120952.76,0,-138963.05,-121107.96,0,750.225,700.9766
-138963.05,-121107.96,0,-138843.75,-121233.664,0,700.9766,636.02106
-138843.75,-121233.664,0,-138700.47,-121332.11,0,636.02106,576.5877
-138700.47,-121332.11,0,-138546.11,-121417.87,0,576.5877,538.29596
-128361.61,-120714.47,0,-128359.14,-120587.74,0,161.71075,186.92734
-128359.14,-120587.74,0,-128335.375,-120462.516,0,186.92734,200.4881
-128330.55,-120839.81,0,-128361.61,-120714.47,0,133.75583,161.71075
-127938.5,-121450.7,0,-127996.66,-121326.09,0,156.10963,138.48526
-127996.66,-121326.09,0,-128078.41,-121203.75,0,138.48526,119.77882
-128078.41,-121203.75,0,-128173.81,-121083.16,0,119.77882,109.2983
-128173.81,-121083.16,0,-128264.26,-120962.484,0,109.2983,113.907646
-128264.26,-120962.484,0,-128330.55,-120839.81,0,113.907646,133.75583
-128335.375,-120462.516,0,-128305.266,-120342.1,0,200.4881,199.81406
-128305.266,-120342.1,0,-128277.76,-120228.93,0,199.81406,189.30853
-128277.76,-120228.93,0,-128250.734,-120123.664,0,189.30853,176.99875
-128250.734,-120123.664,0,-128212.69,-120025.555,0,176.99875,169.35556
-128212.69,-120025.555,0,-128149.586,-119933.49,0,169.35556,167.52771
-128149.586,-119933.49,0,-128026.88,-119792.64,0,167.52771,167.30981
-128026.88,-119792.64,0,-127892.04,-119662.48,0,167.30981,161.59328
-127892.04,-119662.48,0,-127730.836,-119555.64,0,161.59328,155.81134
-127730.836,-119555.64,0,-127547.695,-119468.25,0,155.81134,159.9074
-127547.695,-119468.25,0,-127365.78,-119379.71,0,159.9074,180.37903
-127365.78,-119379.71,0,-127215.29,-119263.3,0,180.37903,213.74942
-127215.29,-119263.3,0,-127116.44,-119101.07,0,213.74942,246.76248
-127116.44,-119101.07,0,-127067.04,-118894.95,0,246.76248,263.84106
