x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-65536,-122880,-67.855385,0.45944482,0,0,1,0.098158725,-183.91447,92.10559,-67.855385
-61440,-122880,264.14853,0.69342303,0.014333594,0.31524745,0.670419,0.17440815,-119.08261,715.6886,264.14853
-57344,-122880,94.06029,0.88607454,0.23468383,0.7653162,0,0.05273106,-9.626968,248.2844,94.06029
-53248,-122880,1564.9655,0.99131966,0.8882525,0.1117475,0,0.7007654,292.13324,2465.0996,1564.9655
-49152,-122880,1852.398,1,1,0,0,0.0023918638,562.18243,2595.7778,1852.398
-45056,-122880,2112.0967,1,1,0,0,0.1132341,1485.6016,2895.3792,2112.0967
-40960,-122880,2501.8662,1,1,0,0,0.00268767,1783.1755,2912.5635,2501.8662
-36864,-122880,1983.4497,1,1,0,0,0.14498004,1070.3555,2815.119,1983.4497
-32768,-122880,1688.5862,1,1,0,0,0.0015478649,452.63892,2293.32,1688.5862
-28672,-122880,2199.2183,1,1,0,0,0.21500473,1526.8109,2912.5635,2199.2183
-24576,-122880,2831.657,1,1,0,0,0.0019615854,2016.2788,2912.5635,2831.657
-20480,-122880,2738.3164,1,1,0,0,0.045328394,1936.493,2912.5635,2738.3164
-16384,-122880,2579.0781,1,1,0,0,0.00051885494,1861.5427,2899.2097,2579.0781
-12288,-122880,2503.5242,1,1,0,0,0.1920104,1802.548,2912.5635,2503.5242
-8192,-122880,2068.4434,1,1,0,0,0.0014655589,1222.4769,2902.1008,2068.4434
-4096,-122880,552.5575,1,1,0,0,0.14944267,336.61487,1776.4425,552.5575
0,-122880,313.41953,1,1,0,0,0.00017456409,285.08752,427.35226,313.41953
4096,-122880,536.145,1,1,0,0,0.15639861,330.6462,1810.2239,536.145
8192,-122880,2190.3796,1,1,0,0,0.0007554642,1515.815,2912.5635,2190.3796
12288,-122880,1378.3048,1,0.737875,0.1312604,0.13086462,0.6792765,231.38309,2713.7146,1378.3048
16384,-122880,169.77159,1,1.6761678E-05,0.872036,0.12794727,0.0541617,60.97123,475.6606,169.77159
20480,-122880,162.28981,1,0,0.94231915,0.057680845,0.049592253,82.1552,405.7589,162.28981
24576,-122880,136.941,1,0,0.9977511,0.0022488832,0.0045471652,118.91409,221.61777,136.941
